DATA,Volume_Tq_Sebo_1_em_kg,Nivel_Tanque_Sebo_1,Temperatura_Tanque_de_Sebo_1,Volume_Tq_Sebo_2_em_kg,Nivel_Tanque_Sebo_2,Temperatura_Tanque_de_Sebo_2,Volume_Tq_Sebo_3_em_kg,Nivel_Tanque_Oleos,Temperatura_Tanque_de_Sebo_3,Volume_Tq_Sebo_4_em_kg,Nivel_Tanque_Sebo_4,Temperatura_Tanque_de_Sebo_4,Volume_Tq_Sebo_5_em_kg,Nivel_Tanque_Sebo_5,Temperatura_Tanque_de_Sebo_5,Temperatura_Tanque_de_Babacu,Nivel_Tanque_Babacu,Nivel_Tanque_Gordura_2,Nivel_Tanque_Gordura_1,Vazao_de_Gordura,Vazao_de_Lixivia_p/_Saponificacao,Vazao_de_Soda,Nivel_Tanque_Lixivia,Nivel_Tanque_Soda_Saboaria,Temperatura_Jet,Nivel_Jet,Pressao_Bomba_Jet,Pressao_Reator,Temperatura_Topo_Reator,Temperatura_Meio_Reator,Nivel_Tanque_Babacu,Temperatura_Tanque_de_Sabao_Base,Nivel_Tanque_Sabao_Base,Vazao_de_Sabao_Base,Temperatura_TC_Sabao_Base,Vacuo_Coluna_Barometrica_Secador,Pressao_Bomba_Sabao_Base,Temperatura_TC1_Secagem_2,Temperatura_TC2_Secagem_2,Vacuo_Coluna_Barometrica_Secador_2
01/08/23 01:35:00,197200,"54,0","48,9",235500,"64,6","37,2",88850,"21,8","48,7",1550,"2,0","26,5",31850,"9,3","100,0","0,0","26,5","74,3","71,4",1800, 214, 552,"61,3","94,2","84,7","35,2","0,3","0,8","28,9","31,8","26,5","59,6","100,0",   0,"43,9", 725,"1,1","98,2","90,8",1520
01/08/23 01:36:00,197200,"54,0","48,9",235500,"64,6","37,2",88850,"21,8","48,7",1500,"2,0","26,4",31900,"9,3","100,0","0,0","26,5","74,2","71,2",1777, 211, 552,"61,3","94,2","83,8","34,8","0,3","0,8","30,0","34,7","26,5","59,6","100,0",   0,"43,7", 724,"1,1","99,2","90,4",1520
01/08/23 01:37:00,197250,"54,0","49,0",235500,"64,6","37,2",88400,"21,8","48,8",1550,"2,0","26,3",31800,"9,3","100,0","0,0","26,5","74,0","71,0",1820, 215, 552,"61,3","94,1","84,9","34,5","0,3","0,8","31,5","38,6","26,5","59,6","100,0",   0,"43,7", 724,"1,1","97,5","89,8",1520
01/08/23 01:38:00,197250,"54,0","48,9",235550,"64,7","37,2",88650,"21,8","48,7",1500,"2,0","26,4",31850,"9,3","100,0","0,0","26,5","73,8","70,9",1782, 218, 556,"61,3","94,1","85,2","35,9","0,4","0,8","33,1","42,3","26,5","59,6","100,0",   0,"43,7", 724,"1,1","97,3","89,5",1520
01/08/23 01:39:00,197300,"54,0","48,8",235600,"64,7","37,2",88800,"21,8","48,6",1600,"2,0","26,3",31800,"9,3","100,0","0,0","26,5","73,6","70,7",1818, 217, 551,"61,3","94,0","84,4","34,5","0,3","0,8","35,0","45,5","26,5","59,5","100,0",   0,"43,7", 723,"1,1","98,2","89,4",1520
01/08/23 01:40:00,197350,"54,1","48,9",235600,"64,7","37,3",89150,"21,9","48,8",1500,"2,0","26,8",31800,"9,3","100,0","0,0","26,5","73,4","70,5",1824, 215, 550,"61,3","93,9","85,0","35,3","0,3","0,8","36,9","48,3","26,5","59,6","100,0",   0,"43,6", 722,"1,1","96,9","89,1",1520
01/08/23 01:41:00,197450,"54,1","48,8",235550,"64,7","37,3",89150,"21,9","48,7",1550,"2,0","26,6",31800,"9,3","100,0","0,0","26,5","73,2","70,3",1783, 217, 551,"61,3","93,9","85,5","35,0","0,4","0,8","39,3","51,1","26,5","59,5","100,0",   0,"43,3", 722,"1,1","96,7","89,1",1520
01/08/23 01:42:00,197250,"54,0","48,8",235600,"64,7","37,2",88750,"21,8","48,7",1550,"2,1","26,3",31850,"9,3","100,0","0,0","26,5","73,0","70,2",1809, 215, 554,"61,3","93,8","85,5","34,8","0,4","0,8","42,0","54,3","26,5","59,5","100,0",   0,"43,3", 723,"1,1","96,3","88,8",1520
01/08/23 01:43:00,197250,"54,0","48,8",235600,"64,7","37,3",89150,"21,9","48,8",1550,"2,0","26,5",31800,"9,3","100,0","0,0","26,5","72,9","70,0",1810, 216, 554,"61,3","93,7","86,9","35,6","0,4","0,8","44,8","56,0","26,5","59,5","100,0",   0,"43,5", 724,"1,1","96,0","89,7",1520
01/08/23 01:44:00,197150,"54,0","48,8",235600,"64,7","37,2",88650,"21,8","49,4",1650,"2,1","26,3",31900,"9,3","100,0","0,0","26,5","72,7","69,8",1827, 216, 554,"61,3","93,7","87,2","34,2","0,4","0,8","47,6","63,4","26,5","59,5","100,0",   0,"43,8", 724,"1,1","96,9","89,0",1520
01/08/23 01:45:00,197200,"54,0","48,8",235600,"64,7","37,2",88900,"21,9","48,7",1550,"2,0","26,4",31950,"9,3","100,0","0,0","26,5","72,5","69,6",1830, 213, 554,"61,3","93,6","87,7","35,3","0,4","0,8","50,3","73,9","26,5","59,6","100,0",   0,"44,0", 724,"1,1","95,9","88,3",1520
01/08/23 01:46:00,197150,"54,0","48,8",235600,"64,7","37,2",89000,"21,9","48,7",1500,"2,0","26,5",31950,"9,3","100,0","0,0","26,5","72,3","69,4",1832, 214, 548,"61,3","93,5","89,4","34,8","0,4","0,8","52,7","78,0","26,5","59,6","100,0",   0,"44,7", 723,"1,1","95,8","88,3",1520
01/08/23 01:47:00,197150,"54,0","48,8",235600,"64,7","37,2",89000,"21,9","48,8",1550,"2,0","26,6",31900,"9,3","100,0","0,0","26,5","72,1","69,2",1743, 216, 553,"61,3","93,4","88,3","34,5","0,5","0,8","55,5","81,8","26,5","59,5","100,0",   0,"43,7", 724,"1,1","95,6","88,1",1520
01/08/23 01:48:00,197100,"54,0","48,8",235600,"64,7","37,2",88550,"21,8","48,5",1550,"2,0","26,6",31800,"9,3","100,0","0,0","26,6","71,9","69,0",1838, 218, 555,"61,3","93,4","89,4","35,5","0,5","0,8","58,5","85,1","26,6","59,5","100,0",   0,"43,7", 723,"1,1","96,5","88,9",1520
01/08/23 01:49:00,197200,"54,0","48,8",235650,"64,7","37,2",88750,"21,8","48,6",1500,"2,0","26,5",31900,"9,3","100,0","0,0","26,5","71,8","68,9",1803, 216, 550,"61,3","93,3","87,6","34,5","0,5","0,8","61,9","87,9","26,5","59,5","100,0",   0,"43,7", 723,"1,1","95,3","87,8",1520
01/08/23 01:50:00,197250,"54,0","48,8",235650,"64,7","37,2",87900,"21,6","48,6",1550,"2,0","26,5",31850,"9,3","100,0","0,0","26,5","71,6","68,7",1787, 218, 551,"61,3","93,3","90,6","35,1","0,5","0,8","65,1","89,7","26,5","59,5","100,0",   0,"43,7", 723,"1,1","95,2","87,9",1520
01/08/23 01:51:00,197150,"54,0","48,8",235650,"64,7","37,3",89050,"21,9","49,3",1450,"2,0","25,8",31950,"9,3","100,0","0,0","26,6","71,4","68,5",1780, 216, 551,"61,3","93,2","88,8","34,7","0,5","0,8","68,6","91,4","26,6","59,7","100,0",   0,"43,6", 722,"1,1","94,8","87,6",1520
01/08/23 01:52:00,197250,"54,0","48,8",235650,"64,7","37,3",88350,"21,7","48,7",1550,"2,0","25,9",31900,"9,3","100,0","0,0","26,5","71,2","68,3",1796, 215, 551,"61,3","93,2","90,5","35,6","0,6","0,8","75,5","92,8","26,5","59,5","100,0",   0,"43,7", 724,"1,1","94,8","87,5",1520
01/08/23 01:53:00,197250,"54,0","48,7",235650,"64,7","37,2",89150,"21,9","48,6",1600,"2,0","25,8",31850,"9,3","100,0","0,0","26,5","71,0","68,2",1811, 215, 557,"61,3","93,1","90,5","34,5","0,6","0,8","81,3","93,7","26,5","59,5","100,0",   0,"43,7", 723,"1,1","96,2","87,1",1520
01/08/23 01:54:00,197250,"54,0","48,7",235700,"64,7","37,4",88900,"21,9","49,3",1550,"2,0","26,1",31900,"9,3","100,0","0,0","26,5","70,8","68,0",1816, 217, 552,"61,3","93,0","90,1","35,3","0,6","0,9","85,3","94,4","26,5","59,5","100,0",   0,"44,4", 722,"1,1","94,6","87,4",1520
01/08/23 01:55:00,197250,"54,0","48,8",235700,"64,7","37,3",89100,"21,9","48,6",1500,"2,0","26,2",31800,"9,3","100,0","0,0","26,5","70,6","67,8",1793, 218, 554,"61,4","92,9","90,4","34,2","0,7","0,9","88,9","95,0","26,5","59,5","100,0",   0,"43,2", 723,"1,1","94,2","87,4",1520
01/08/23 01:56:00,197250,"54,0","48,8",235650,"64,7","37,3",89250,"21,9","49,2",1750,"2,1","26,1",31850,"9,3","100,0","0,0","26,5","70,4","67,7",1830, 213, 552,"61,4","92,8","89,1","35,6","0,7","0,9","91,0","95,4","26,5","59,5","100,0",   0,"43,0", 722,"1,1","94,3","87,4",1520
01/08/23 01:57:00,197200,"54,0","48,7",235700,"64,7","37,3",89250,"21,9","48,5",1650,"2,0","25,7",31800,"9,3","100,0","0,0","26,5","70,2","67,5",1798, 216, 553,"61,4","92,8","90,5","34,8","0,7","0,9","93,3","96,0","26,5","59,6","100,0",   0,"43,0", 723,"1,1","94,7","87,5",1520
01/08/23 01:58:00,197350,"54,0","48,7",235700,"64,7","37,2",89100,"21,9","48,6",1450,"2,0","26,2",31800,"9,3","100,0","0,0","26,5","70,0","67,3",1778, 215, 554,"61,4","92,7","90,4","34,8","0,7","0,9","94,8","96,3","26,5","59,5","100,0",   0,"43,0", 723,"1,1","95,6","88,4",1520
01/08/23 01:59:00,197200,"54,0","48,7",235750,"64,7","37,3",89100,"21,9","48,7",1550,"2,0","26,2",31800,"9,3","100,0","0,0","26,5","69,8","67,1",1847, 214, 551,"61,3","92,7","90,5","35,2","0,8","1,0","95,9","96,3","26,5","59,5","100,0",   0,"43,0", 723,"1,1","96,0","87,9",1520
01/08/23 02:00:00,197300,"54,0","48,7",235750,"64,7","37,3",89450,"22,0","49,1",1550,"2,0","26,1",31850,"9,3","100,0","0,0","26,6","69,7","66,9",1788, 217, 549,"61,4","92,6","90,1","34,8","0,8","1,0","96,9","96,6","26,6","59,5","100,0",   0,"43,0", 722,"1,1","94,5","88,1",1520
01/08/23 02:01:00,197250,"54,0","48,6",235750,"64,7","37,3",89050,"21,9","48,5",1450,"1,9","26,1",31850,"9,3","100,0","0,0","26,5","69,5","66,8",1796, 214, 553,"61,4","92,5","90,5","35,4","0,9","1,1","97,6","96,5","26,5","59,5","100,0",   0,"43,0", 722,"1,1","94,8","89,3",1520
01/08/23 02:02:00,197300,"54,0","48,7",235750,"64,7","37,3",88850,"21,8","48,4",1550,"2,0","26,2",31850,"9,3","100,0","0,0","26,6","69,3","66,6",1792, 217, 551,"61,4","92,4","90,5","35,0","1,0","1,1","98,4","96,8","26,6","59,5","100,0",   0,"43,1", 722,"1,1","94,6","87,7",1520
01/08/23 02:03:00,197350,"54,0","48,6",235750,"64,7","37,3",89000,"21,9","48,6",1450,"1,9","25,8",31850,"9,3","100,0","0,0","26,5","69,2","66,4",1824, 218, 551,"61,4","92,3","90,5","42,0","5,0","1,6","98,4","96,9","26,5","59,5","100,0",   0,"43,2", 723,"1,1","94,4","87,4",1520
01/08/23 02:04:00,197300,"54,0","48,7",235750,"64,7","37,3",89000,"21,9","48,4",1550,"2,0","25,8",31950,"9,3","100,0","0,0","26,5","69,8","67,0",1780, 216, 551,"61,4","92,3","90,5","44,7","6,3","3,0","98,6","97,1","26,5","59,5","100,0",   0,"43,4", 723,"1,1","94,6","87,4",1520
01/08/23 02:05:00,197200,"54,0","48,7",235750,"64,7","37,4",88700,"21,8","48,4",1650,"2,0","25,6",31800,"9,3","100,0","0,0","26,5","72,9","69,9",1789, 214, 554,"61,4","92,2","91,5","39,1","5,7","3,0","99,2","97,9","26,5","59,5","100,0",   0,"43,7", 722,"1,1","94,6","87,2",1520
01/08/23 02:06:00,197200,"54,0","48,7",235750,"64,7","37,2",89150,"21,9","48,4",1600,"2,1","25,7",31900,"9,3","100,0","0,0","26,5","75,1","72,0",1781, 216, 566,"61,4","92,2","90,3","33,0","5,4","3,0","99,8","98,6","26,5","59,5","100,0",   0,"43,7", 722,"1,1","94,6","86,9",1520
01/08/23 02:07:00,197200,"54,0","48,6",235750,"64,7","37,2",88600,"21,8","48,4",1500,"2,0","25,9",31950,"9,3","100,0","0,0","26,6","78,1","74,9",1800, 219, 560,"61,5","92,1","90,6","32,9","5,2","3,0","100,4","99,0","26,6","59,5","100,0",   0,"43,7", 722,"1,1","94,5","86,8",1520
01/08/23 02:08:00,197200,"54,0","48,6",235800,"64,7","37,3",88700,"21,8","48,3",1450,"1,9","25,9",31700,"9,3","100,0","0,0","26,5","80,9","77,6",1798, 216, 547,"61,4","92,0","90,4","36,3","5,3","3,0","100,9","99,2","26,5","59,5","100,0",   0,"43,8", 722,"1,1","94,5","86,6",1520
01/08/23 02:09:00,197200,"54,0","48,6",235750,"64,7","37,2",88600,"21,8","48,4",1500,"2,0","25,9",31850,"9,3","100,0","0,0","26,5","83,6","80,4",1795, 217, 548,"61,5","91,9","91,8","34,0","5,0","3,0","100,9","99,2","26,5","59,5","100,0",   0,"44,4", 722,"1,1","94,3","86,4",1520
01/08/23 02:10:00,197100,"54,0","48,6",235800,"64,7","37,3",88750,"21,8","48,4",1500,"2,0","25,9",31900,"9,3","100,0","0,0","26,5","86,2","82,9",1802, 216, 555,"61,5","91,9","92,1","33,7","5,0","3,0","101,2","99,1","26,5","59,4","100,0",   0,"44,9", 723,"1,3","94,2","86,4",1520
01/08/23 02:11:00,197050,"54,0","48,6",235800,"64,7","37,3",88400,"21,7","48,4",1500,"2,0","25,8",31950,"9,3","100,0","0,0","26,5","89,2","85,8",1775, 218, 557,"61,4","91,8","92,1","36,8","5,3","3,0","101,0","99,0","26,5","59,4","100,0",   0,"43,9", 722,"1,2","94,1","86,2",1520
01/08/23 02:12:00,197000,"54,0","48,6",235750,"64,7","37,3",89300,"21,9","48,4",1500,"2,0","25,8",31900,"9,3","100,0","0,0","26,5","92,0","88,6",1783, 218, 551,"61,4","91,8","93,2","34,2","5,3","3,0","100,5","98,8","26,5","59,5","100,0",   0,"43,7", 722,"1,1","94,0","86,2",1520
01/08/23 02:13:00,197000,"54,0","48,6",235800,"64,7","37,4",88900,"21,8","48,5",1500,"2,0","25,5",31800,"9,3","100,0","0,0","26,5","94,8","91,3",1839, 218, 553,"61,4","91,7","91,6","34,6","5,4","3,0","100,4","98,7","26,5","59,5","100,0",   0,"43,2", 723,"1,2","94,0","86,2",1520
01/08/23 02:14:00,197000,"54,0","48,6",235800,"64,7","37,3",88400,"21,7","48,4",1600,"2,0","26,0",31850,"9,3","100,0","0,0","26,5","96,5","93,1",1809, 216, 555,"61,4","91,6","91,6","35,8","5,3","3,0","100,2","98,6","26,5","59,5","100,0",   0,"43,3", 722,"1,1","93,8","87,4",1520
01/08/23 02:15:00,196900,"53,9","48,6",235850,"64,7","37,3",88950,"21,9","48,5",1550,"2,0","25,6",31850,"9,3","100,0","0,0","26,5","96,2","93,1",1791, 218, 554,"61,5","91,5","91,7","32,7","5,0","3,0","100,2","98,4","26,5","59,5","100,0",   0,"44,3", 723,"1,1","94,4","86,0",1520
01/08/23 02:16:00,197000,"54,0","48,6",235850,"64,7","37,3",89250,"21,9","48,4",1450,"2,0","25,9",31850,"9,3","100,0","0,0","26,6","96,3","93,2",1788, 216, 555,"61,5","91,5","91,0","41,2","5,5","3,0","100,1","98,0","26,6","59,5","100,0",   0,"43,7", 724,"1,1","103,5","93,4",1520
01/08/23 02:17:00,196900,"53,9","48,6",235850,"64,7","37,3",88600,"21,8","48,4",1550,"2,0","25,6",31700,"9,3","100,0","0,0","26,5","96,0","93,1",1785, 217, 556,"61,4","91,4","92,8","34,3","5,3","3,0","100,2","98,0","26,5","59,5","100,0",   0,"43,7", 722,"1,1","106,7","100,9",1520
01/08/23 02:18:00,196900,"53,9","48,6",235850,"64,7","37,4",88150,"21,7","48,2",1500,"2,0","25,5",31800,"9,3","100,0","0,0","26,5","95,8","92,9",1837, 217, 551,"61,4","91,3","92,8","34,8","5,3","3,0","99,8","98,9","26,5","59,4","100,0",   0,"43,6", 722,"1,1","104,4","99,8",1520
01/08/23 02:19:00,197000,"54,0","48,6",235900,"64,7","37,5",89150,"21,9","48,2",1600,"2,0","25,8",31850,"9,3","100,0","0,0","26,6","95,7","92,8",1797, 212, 552,"61,5","91,3","93,8","35,2","5,3","3,0","99,5","100,2","26,6","59,5","100,0",   0,"43,1", 722,"1,1","103,4","94,9",1520
01/08/23 02:20:00,197000,"54,0","48,6",235850,"64,7","37,4",89100,"21,9","48,3",1650,"2,0","25,9",31850,"9,3","100,0","0,0","26,5","95,5","92,6",1768, 216, 553,"61,4","91,2","92,0","36,2","5,5","3,0","99,3","101,8","26,5","59,5","100,0",   0,"42,9", 722,"1,1","102,2","93,9",1520
01/08/23 02:21:00,197000,"54,0","48,6",235850,"64,7","37,4",88850,"21,8","48,9",1450,"1,9","25,5",31950,"9,3","100,0","0,0","26,5","95,3","92,4",1800, 216, 554,"61,4","91,2","92,8","35,0","5,3","3,0","99,3","103,4","26,5","59,4","100,0",   0,"42,7", 723,"1,1","101,1","90,3",1520
01/08/23 02:22:00,196950,"54,0","48,6",235850,"64,7","37,4",88800,"21,8","48,8",1450,"2,0","25,6",31800,"9,3","100,0","0,0","26,5","95,1","92,2",1787, 217, 552,"61,5","91,1","92,8","32,7","4,8","3,0","99,1","104,5","26,5","59,4","100,0",   0,"43,0", 723,"1,2","100,2","89,5",1520
01/08/23 02:23:00,197000,"54,0","48,6",235850,"64,7","37,4",89050,"21,9","48,3",1550,"2,0","25,5",31850,"9,3","100,0","0,0","26,5","94,9","92,0",1842, 217, 553,"61,5","91,0","92,8","33,4","5,0","3,0","98,8","105,6","26,5","59,4","100,0",   0,"43,3", 722,"1,1","99,3","89,0",1520
01/08/23 02:24:00,197100,"54,0","48,6",235850,"64,7","37,6",89000,"21,9","48,2",1600,"2,0","25,5",31900,"9,3","100,0","0,0","26,6","94,8","91,9",1761, 215, 554,"61,5","91,0","92,8","38,6","5,3","3,0","98,5","106,0","26,6","59,4","100,0",   0,"43,4", 722,"1,1","98,8","88,5",1520
01/08/23 02:25:00,197100,"54,0","48,6",235900,"64,7","37,5",89100,"21,9","48,3",1450,"1,9","25,9",31850,"9,3","100,0","0,0","26,5","94,6","91,7",1800, 216, 552,"61,5","90,9","93,8","35,5","5,5","3,0","98,2","106,6","26,5","59,4","100,0",   0,"43,6", 722,"1,1","98,9","88,4",1520
01/08/23 02:26:00,197000,"54,0","48,5",235900,"64,7","37,4",89050,"21,9","48,2",1550,"2,0","25,5",31800,"9,3","100,0","0,0","26,5","94,3","91,5",1776, 217, 551,"61,4","90,8","92,8","33,0","5,4","3,0","98,5","107,1","26,5","59,4","100,0",   0,"43,6", 722,"1,1","97,8","88,0",1520
01/08/23 02:27:00,197050,"54,0","48,5",235900,"64,8","37,5",88750,"21,8","49,0",1600,"2,0","25,7",31850,"9,3","100,0","0,0","26,5","94,2","91,3",1791, 218, 548,"61,4","90,8","92,6","35,8","5,5","3,0","99,7","107,5","26,5","59,5","100,0",   0,"43,7", 723,"1,1","97,4","87,5",1520
01/08/23 02:28:00,197050,"54,0","48,5",235900,"64,8","37,5",89100,"21,9","48,9",1550,"2,0","25,9",31850,"9,3","100,0","0,0","26,6","94,0","91,1",1811, 218, 551,"61,4","90,7","92,8","35,8","5,5","3,0","101,0","107,7","26,6","59,5","100,0",   0,"44,5", 722,"1,1","97,0","87,4",1520
01/08/23 02:29:00,197050,"54,0","48,5",235900,"64,8","37,5",88800,"21,8","48,0",1550,"2,0","25,9",31850,"9,3","100,0","0,0","26,5","93,8","90,9",1784, 215, 551,"61,4","90,7","92,6","35,8","5,6","3,0","102,5","107,8","26,5","59,5","100,0",   0,"44,2", 722,"1,1","96,8","88,5",1520
01/08/23 02:30:00,197050,"54,0","48,4",235950,"64,8","37,5",89300,"21,9","48,2",1500,"2,0","25,6",31850,"9,3","100,0","0,0","26,5","93,6","90,8",1767, 216, 552,"61,4","90,6","92,3","33,9","5,4","3,0","103,7","107,9","26,5","59,5","100,0",   0,"44,8", 721,"1,1","98,1","87,0",1520
01/08/23 02:31:00,197050,"54,0","48,5",235950,"64,8","37,5",89150,"21,9","48,2",1500,"2,0","25,9",31850,"9,3","100,0","0,0","26,5","93,4","90,6",1798, 215, 549,"61,4","90,5","93,9","36,4","5,4","3,0","104,6","108,1","26,5","59,4","100,0",   0,"43,8", 722,"1,3","110,5","102,0",1520
01/08/23 02:32:00,197050,"54,0","48,4",235900,"64,8","37,5",89300,"21,9","49,0",1400,"2,0","25,6",31850,"9,3","100,0","0,0","26,5","93,3","90,4",1827, 217, 551,"61,4","90,4","93,9","34,0","5,4","3,0","105,5","108,2","26,5","59,4","100,0",   0,"43,8", 723,"2,3","114,3","108,1",1520
01/08/23 02:33:00,197100,"54,0","48,3",235950,"64,8","37,6",89300,"21,9","48,2",1550,"2,0","25,4",31850,"9,3","100,0","0,0","26,6","93,1","90,2",1821, 216, 551,"61,4","90,4","93,4","34,4","5,2","3,0","106,3","108,3","26,6","59,4","100,0",   0,"44,3", 417,"2,7","123,9","115,3",1520
01/08/23 02:34:00,197200,"54,0","48,4",235950,"64,8","37,6",89500,"22,0","48,9",1500,"2,0","25,4",31850,"9,3","100,0","0,0","26,5","92,9","90,1",1820, 216, 551,"61,4","90,3","92,8","34,8","5,3","3,0","106,8","108,4","26,5","59,4","100,0",   0,"43,9", 251,"2,6","127,3","120,6",1520
01/08/23 02:35:00,197200,"54,0","48,3",235950,"64,8","37,6",89300,"21,9","48,0",1450,"2,0","25,3",31800,"9,3","100,0","0,0","26,5","92,7","89,9",1829, 217, 556,"61,4","90,2","92,3","35,1","5,3","3,0","107,3","108,5","26,5","59,4","100,0",   0,"43,9", 161,"2,6","127,3","120,7",1520
01/08/23 02:36:00,197250,"54,0","48,3",235950,"64,8","37,7",88850,"21,8","48,4",1450,"2,0","25,6",31850,"9,3","100,0","0,0","26,5","92,5","89,7",1803, 217, 550,"61,4","90,2","92,8","35,7","5,3","3,0","107,5","108,7","26,5","59,4","100,0",   0,"43,8", 115,"2,5","127,3","122,8",1520
01/08/23 02:37:00,197300,"54,0","48,2",235950,"64,8","37,8",89000,"21,9","48,0",1450,"2,0","25,4",31850,"9,3","100,0","0,0","26,5","92,3","89,5",1818, 216, 551,"61,4","90,1","94,0","34,6","5,4","3,0","107,5","108,8","26,5","59,4","100,0",   0,"43,8",  98,"2,4","126,8","124,2",1520
01/08/23 02:38:00,197250,"54,0","48,2",235950,"64,8","37,9",88650,"21,8","48,1",1550,"2,0","26,0",31850,"9,3","100,0","0,0","26,5","92,1","89,3",1774, 216, 549,"61,4","90,0","94,7","34,4","5,1","3,0","107,4","109,1","26,5","59,4","100,0",   0,"43,8",  91,"2,5","126,0","124,9",1520
